uniprot_id,nr_code,common_name,pdb_id,polymer_entity_id,entity_id,candidate_instance_count,all_candidate_instance_ids_json,all_candidate_qc_json,selected_instance_id,selected_label_asym_id,selected_auth_asym_id,selected_model_num,selected_observed_full_lbd_ca_coverage,selected_bfactor_usable_full_lbd_coverage,tie_break_step,selection_reason
P37231,NR1C3,PPARγ,6ZLY,6ZLY_1,1,2,"[""6ZLY.A"", ""6ZLY.B""]","[{""instance_id"": ""6ZLY.B"", ""label_asym_id"": ""B"", ""auth_asym_id"": ""B"", ""observed_full_lbd_ca_coverage"": 0.906015, ""bfactor_usable_full_lbd_coverage"": 0.906015, ""internal_missing_residue_count"": 23, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 25}, {""instance_id"": ""6ZLY.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.93609, ""bfactor_usable_full_lbd_coverage"": 0.93609, ""internal_missing_residue_count"": 16, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 17}]",6ZLY.A,A,A,1,0.93609,0.93609,highest positive-occupancy full standardized-LBD Ca coverage,2 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 6ZLY.A via: highest positive-occupancy full standardized-LBD Ca coverage.
P03372,NR3A1,ERα,6ZOQ,6ZOQ_1,1,2,"[""6ZOQ.A"", ""6ZOQ.B""]","[{""instance_id"": ""6ZOQ.B"", ""label_asym_id"": ""B"", ""auth_asym_id"": ""B"", ""observed_full_lbd_ca_coverage"": 0.92827, ""bfactor_usable_full_lbd_coverage"": 0.92827, ""internal_missing_residue_count"": 17, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 17}, {""instance_id"": ""6ZOQ.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.932489, ""bfactor_usable_full_lbd_coverage"": 0.932489, ""internal_missing_residue_count"": 16, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 16}]",6ZOQ.A,A,A,1,0.932489,0.932489,highest positive-occupancy full standardized-LBD Ca coverage,2 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 6ZOQ.A via: highest positive-occupancy full standardized-LBD Ca coverage.
P03372,NR3A1,ERα,6ZOR,6ZOR_1,1,2,"[""6ZOR.A"", ""6ZOR.B""]","[{""instance_id"": ""6ZOR.B"", ""label_asym_id"": ""B"", ""auth_asym_id"": ""B"", ""observed_full_lbd_ca_coverage"": 0.936709, ""bfactor_usable_full_lbd_coverage"": 0.936709, ""internal_missing_residue_count"": 15, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 15}, {""instance_id"": ""6ZOR.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.949367, ""bfactor_usable_full_lbd_coverage"": 0.949367, ""internal_missing_residue_count"": 12, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 12}]",6ZOR.A,A,A,1,0.949367,0.949367,highest positive-occupancy full standardized-LBD Ca coverage,2 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 6ZOR.A via: highest positive-occupancy full standardized-LBD Ca coverage.
P03372,NR3A1,ERα,6ZOS,6ZOS_1,1,2,"[""6ZOS.A"", ""6ZOS.B""]","[{""instance_id"": ""6ZOS.B"", ""label_asym_id"": ""B"", ""auth_asym_id"": ""B"", ""observed_full_lbd_ca_coverage"": 0.966245, ""bfactor_usable_full_lbd_coverage"": 0.966245, ""internal_missing_residue_count"": 7, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 8}, {""instance_id"": ""6ZOS.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.970464, ""bfactor_usable_full_lbd_coverage"": 0.970464, ""internal_missing_residue_count"": 7, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 7}]",6ZOS.A,A,A,1,0.970464,0.970464,highest positive-occupancy full standardized-LBD Ca coverage,2 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 6ZOS.A via: highest positive-occupancy full standardized-LBD Ca coverage.
P19793,NR2B1,RXRα,7A77,7A77_1,1,1,"[""7A77.A""]","[{""instance_id"": ""7A77.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.961207, ""bfactor_usable_full_lbd_coverage"": 0.961207, ""internal_missing_residue_count"": 9, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 9}]",7A77.A,A,A,1,0.961207,0.961207,NO_TIE_SINGLE_INSTANCE,1 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 7A77.A via: NO_TIE_SINGLE_INSTANCE.
P28702,NR2B2,RXRβ,7A78,7A78_1,1,1,"[""7A78.A""]","[{""instance_id"": ""7A78.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.905983, ""bfactor_usable_full_lbd_coverage"": 0.905983, ""internal_missing_residue_count"": 20, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 20}]",7A78.A,A,A,1,0.905983,0.905983,NO_TIE_SINGLE_INSTANCE,1 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 7A78.A via: NO_TIE_SINGLE_INSTANCE.
P48443,NR2B3,RXRγ,7A79,7A79_1,1,2,"[""7A79.A"", ""7A79.B""]","[{""instance_id"": ""7A79.B"", ""label_asym_id"": ""B"", ""auth_asym_id"": ""B"", ""observed_full_lbd_ca_coverage"": 0.938865, ""bfactor_usable_full_lbd_coverage"": 0.938865, ""internal_missing_residue_count"": 12, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 12}, {""instance_id"": ""7A79.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.930131, ""bfactor_usable_full_lbd_coverage"": 0.930131, ""internal_missing_residue_count"": 14, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 14}]",7A79.B,B,B,1,0.938865,0.938865,highest positive-occupancy full standardized-LBD Ca coverage,2 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 7A79.B via: highest positive-occupancy full standardized-LBD Ca coverage.
P37231,NR1C3,PPARγ,7A7H,7A7H_1,1,1,"[""7A7H.A""]","[{""instance_id"": ""7A7H.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.932331, ""bfactor_usable_full_lbd_coverage"": 0.932331, ""internal_missing_residue_count"": 18, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 18}]",7A7H.A,A,A,1,0.932331,0.932331,NO_TIE_SINGLE_INSTANCE,1 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 7A7H.A via: NO_TIE_SINGLE_INSTANCE.
P37231,NR1C3,PPARγ,7AHJ,7AHJ_1,1,2,"[""7AHJ.A"", ""7AHJ.B""]","[{""instance_id"": ""7AHJ.B"", ""label_asym_id"": ""B"", ""auth_asym_id"": ""B"", ""observed_full_lbd_ca_coverage"": 0.969925, ""bfactor_usable_full_lbd_coverage"": 0.969925, ""internal_missing_residue_count"": 8, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 8}, {""instance_id"": ""7AHJ.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.943609, ""bfactor_usable_full_lbd_coverage"": 0.943609, ""internal_missing_residue_count"": 15, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 15}]",7AHJ.B,B,B,1,0.969925,0.969925,highest positive-occupancy full standardized-LBD Ca coverage,2 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 7AHJ.B via: highest positive-occupancy full standardized-LBD Ca coverage.
P10276,NR1B1,RARα,7AOS,7AOS_2,2,1,"[""7AOS.B""]","[{""instance_id"": ""7AOS.B"", ""label_asym_id"": ""B"", ""auth_asym_id"": ""B"", ""observed_full_lbd_ca_coverage"": 0.991489, ""bfactor_usable_full_lbd_coverage"": 0.991489, ""internal_missing_residue_count"": 0, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 2}]",7AOS.B,B,B,1,0.991489,0.991489,NO_TIE_SINGLE_INSTANCE,1 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 7AOS.B via: NO_TIE_SINGLE_INSTANCE.
P10276,NR1B1,RARα,7APO,7APO_1,1,2,"[""7APO.A"", ""7APO.B""]","[{""instance_id"": ""7APO.B"", ""label_asym_id"": ""B"", ""auth_asym_id"": ""B"", ""observed_full_lbd_ca_coverage"": 0.987234, ""bfactor_usable_full_lbd_coverage"": 0.987234, ""internal_missing_residue_count"": 2, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 3}, {""instance_id"": ""7APO.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.991489, ""bfactor_usable_full_lbd_coverage"": 0.991489, ""internal_missing_residue_count"": 0, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 2}]",7APO.A,A,A,1,0.991489,0.991489,highest positive-occupancy full standardized-LBD Ca coverage,2 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 7APO.A via: highest positive-occupancy full standardized-LBD Ca coverage.
P37231,NR1C3,PPARγ,7AWC,7AWC_1,1,1,"[""7AWC.A""]","[{""instance_id"": ""7AWC.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.977444, ""bfactor_usable_full_lbd_coverage"": 0.977444, ""internal_missing_residue_count"": 6, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 6}]",7AWC.A,A,A,1,0.977444,0.977444,NO_TIE_SINGLE_INSTANCE,1 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 7AWC.A via: NO_TIE_SINGLE_INSTANCE.
P37231,NR1C3,PPARγ,7AWD,7AWD_1,1,1,"[""7AWD.A""]","[{""instance_id"": ""7AWD.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.984962, ""bfactor_usable_full_lbd_coverage"": 0.984962, ""internal_missing_residue_count"": 4, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 4}]",7AWD.A,A,A,1,0.984962,0.984962,NO_TIE_SINGLE_INSTANCE,1 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 7AWD.A via: NO_TIE_SINGLE_INSTANCE.
O75469,NR1I2,PXR,7AX8,7AX8_1,1,1,"[""7AX8.A""]","[{""instance_id"": ""7AX8.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.927083, ""bfactor_usable_full_lbd_coverage"": 0.927083, ""internal_missing_residue_count"": 21, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 21}]",7AX8.A,A,A,1,0.927083,0.927083,NO_TIE_SINGLE_INSTANCE,1 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 7AX8.A via: NO_TIE_SINGLE_INSTANCE.
O75469,NR1I2,PXR,7AX9,7AX9_1,1,1,"[""7AX9.A""]","[{""instance_id"": ""7AX9.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.934028, ""bfactor_usable_full_lbd_coverage"": 0.934028, ""internal_missing_residue_count"": 19, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 19}]",7AX9.A,A,A,1,0.934028,0.934028,NO_TIE_SINGLE_INSTANCE,1 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 7AX9.A via: NO_TIE_SINGLE_INSTANCE.
O75469,NR1I2,PXR,7AXA,7AXA_1,1,1,"[""7AXA.A""]","[{""instance_id"": ""7AXA.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.923611, ""bfactor_usable_full_lbd_coverage"": 0.923611, ""internal_missing_residue_count"": 22, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 22}]",7AXA.A,A,A,1,0.923611,0.923611,NO_TIE_SINGLE_INSTANCE,1 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 7AXA.A via: NO_TIE_SINGLE_INSTANCE.
O75469,NR1I2,PXR,7AXB,7AXB_1,1,1,"[""7AXB.A""]","[{""instance_id"": ""7AXB.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.927083, ""bfactor_usable_full_lbd_coverage"": 0.927083, ""internal_missing_residue_count"": 21, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 21}]",7AXB.A,A,A,1,0.927083,0.927083,NO_TIE_SINGLE_INSTANCE,1 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 7AXB.A via: NO_TIE_SINGLE_INSTANCE.
O75469,NR1I2,PXR,7AXC,7AXC_1,1,1,"[""7AXC.A""]","[{""instance_id"": ""7AXC.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.899306, ""bfactor_usable_full_lbd_coverage"": 0.899306, ""internal_missing_residue_count"": 29, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 29}]",7AXC.A,A,A,1,0.899306,0.899306,NO_TIE_SINGLE_INSTANCE,1 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 7AXC.A via: NO_TIE_SINGLE_INSTANCE.
O75469,NR1I2,PXR,7AXD,7AXD_1,1,1,"[""7AXD.A""]","[{""instance_id"": ""7AXD.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.923611, ""bfactor_usable_full_lbd_coverage"": 0.923611, ""internal_missing_residue_count"": 22, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 22}]",7AXD.A,A,A,1,0.923611,0.923611,NO_TIE_SINGLE_INSTANCE,1 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 7AXD.A via: NO_TIE_SINGLE_INSTANCE.
O75469,NR1I2,PXR,7AXE,7AXE_1,1,1,"[""7AXE.A""]","[{""instance_id"": ""7AXE.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.934028, ""bfactor_usable_full_lbd_coverage"": 0.934028, ""internal_missing_residue_count"": 19, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 19}]",7AXE.A,A,A,1,0.934028,0.934028,NO_TIE_SINGLE_INSTANCE,1 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 7AXE.A via: NO_TIE_SINGLE_INSTANCE.
O75469,NR1I2,PXR,7AXF,7AXF_1,1,1,"[""7AXF.A""]","[{""instance_id"": ""7AXF.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.892361, ""bfactor_usable_full_lbd_coverage"": 0.892361, ""internal_missing_residue_count"": 31, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 31}]",7AXF.A,A,A,1,0.892361,0.892361,NO_TIE_SINGLE_INSTANCE,1 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 7AXF.A via: NO_TIE_SINGLE_INSTANCE.
O75469,NR1I2,PXR,7AXG,7AXG_1,1,1,"[""7AXG.A""]","[{""instance_id"": ""7AXG.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.913194, ""bfactor_usable_full_lbd_coverage"": 0.913194, ""internal_missing_residue_count"": 25, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 25}]",7AXG.A,A,A,1,0.913194,0.913194,NO_TIE_SINGLE_INSTANCE,1 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 7AXG.A via: NO_TIE_SINGLE_INSTANCE.
O75469,NR1I2,PXR,7AXH,7AXH_1,1,1,"[""7AXH.A""]","[{""instance_id"": ""7AXH.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.923611, ""bfactor_usable_full_lbd_coverage"": 0.923611, ""internal_missing_residue_count"": 22, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 22}]",7AXH.A,A,A,1,0.923611,0.923611,NO_TIE_SINGLE_INSTANCE,1 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 7AXH.A via: NO_TIE_SINGLE_INSTANCE.
O75469,NR1I2,PXR,7AXI,7AXI_1,1,1,"[""7AXI.A""]","[{""instance_id"": ""7AXI.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.927083, ""bfactor_usable_full_lbd_coverage"": 0.927083, ""internal_missing_residue_count"": 21, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 21}]",7AXI.A,A,A,1,0.927083,0.927083,NO_TIE_SINGLE_INSTANCE,1 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 7AXI.A via: NO_TIE_SINGLE_INSTANCE.
O75469,NR1I2,PXR,7AXJ,7AXJ_1,1,1,"[""7AXJ.A""]","[{""instance_id"": ""7AXJ.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.9375, ""bfactor_usable_full_lbd_coverage"": 0.9375, ""internal_missing_residue_count"": 18, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 18}]",7AXJ.A,A,A,1,0.9375,0.9375,NO_TIE_SINGLE_INSTANCE,1 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 7AXJ.A via: NO_TIE_SINGLE_INSTANCE.
O75469,NR1I2,PXR,7AXK,7AXK_1,1,1,"[""7AXK.A""]","[{""instance_id"": ""7AXK.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.927083, ""bfactor_usable_full_lbd_coverage"": 0.927083, ""internal_missing_residue_count"": 21, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 21}]",7AXK.A,A,A,1,0.927083,0.927083,NO_TIE_SINGLE_INSTANCE,1 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 7AXK.A via: NO_TIE_SINGLE_INSTANCE.
O75469,NR1I2,PXR,7AXL,7AXL_1,1,1,"[""7AXL.A""]","[{""instance_id"": ""7AXL.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.9375, ""bfactor_usable_full_lbd_coverage"": 0.9375, ""internal_missing_residue_count"": 18, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 18}]",7AXL.A,A,A,1,0.9375,0.9375,NO_TIE_SINGLE_INSTANCE,1 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 7AXL.A via: NO_TIE_SINGLE_INSTANCE.
P19793,NR2B1,RXRα,7B88,7B88_1,1,1,"[""7B88.A""]","[{""instance_id"": ""7B88.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.909483, ""bfactor_usable_full_lbd_coverage"": 0.909483, ""internal_missing_residue_count"": 17, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 17}]",7B88.A,A,A,1,0.909483,0.909483,NO_TIE_SINGLE_INSTANCE,1 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 7B88.A via: NO_TIE_SINGLE_INSTANCE.
P19793,NR2B1,RXRα,7B9O,7B9O_1,1,1,"[""7B9O.A""]","[{""instance_id"": ""7B9O.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.900862, ""bfactor_usable_full_lbd_coverage"": 0.900862, ""internal_missing_residue_count"": 19, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 19}]",7B9O.A,A,A,1,0.900862,0.900862,NO_TIE_SINGLE_INSTANCE,1 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 7B9O.A via: NO_TIE_SINGLE_INSTANCE.
P19793,NR2B1,RXRα,7BK4,7BK4_1,1,2,"[""7BK4.A"", ""7BK4.C""]","[{""instance_id"": ""7BK4.C"", ""label_asym_id"": ""C"", ""auth_asym_id"": ""C"", ""observed_full_lbd_ca_coverage"": 0.905172, ""bfactor_usable_full_lbd_coverage"": 0.905172, ""internal_missing_residue_count"": 19, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 22}, {""instance_id"": ""7BK4.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.961207, ""bfactor_usable_full_lbd_coverage"": 0.961207, ""internal_missing_residue_count"": 7, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 9}]",7BK4.A,A,A,1,0.961207,0.961207,highest positive-occupancy full standardized-LBD Ca coverage,2 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 7BK4.A via: highest positive-occupancy full standardized-LBD Ca coverage.
Q07869,NR1C1,PPARα,7BPY,7BPY_1,1,2,"[""7BPY.A"", ""7BPY.C""]","[{""instance_id"": ""7BPY.C"", ""label_asym_id"": ""C"", ""auth_asym_id"": ""C"", ""observed_full_lbd_ca_coverage"": 1.0, ""bfactor_usable_full_lbd_coverage"": 1.0, ""internal_missing_residue_count"": 0, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 0}, {""instance_id"": ""7BPY.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 1.0, ""bfactor_usable_full_lbd_coverage"": 1.0, ""internal_missing_residue_count"": 0, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 0}]",7BPY.A,A,A,1,1.0,1.0,lexicographically smallest label_asym_id,2 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 7BPY.A via: lexicographically smallest label_asym_id.
Q07869,NR1C1,PPARα,7BPZ,7BPZ_1,1,2,"[""7BPZ.A"", ""7BPZ.C""]","[{""instance_id"": ""7BPZ.C"", ""label_asym_id"": ""C"", ""auth_asym_id"": ""C"", ""observed_full_lbd_ca_coverage"": 0.964912, ""bfactor_usable_full_lbd_coverage"": 0.964912, ""internal_missing_residue_count"": 8, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 8}, {""instance_id"": ""7BPZ.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.973684, ""bfactor_usable_full_lbd_coverage"": 0.973684, ""internal_missing_residue_count"": 6, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 6}]",7BPZ.A,A,A,1,0.973684,0.973684,highest positive-occupancy full standardized-LBD Ca coverage,2 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 7BPZ.A via: highest positive-occupancy full standardized-LBD Ca coverage.
