pdb_id,polymer_entity_id,entity_id,instance_id,label_asym_id,auth_asym_id,instance_metadata_status,instance_metadata_notes
9EBG,9EBG_2,2,9EBG.D,D,C,PASS,
9EBG,9EBG_2,2,9EBG.C,C,A,PASS,
9EBL,9EBL_1,1,9EBL.F,F,F,PASS,
9EBL,9EBL_1,1,9EBL.E,E,E,PASS,
9EBL,9EBL_1,1,9EBL.B,B,B,PASS,
9EBL,9EBL_1,1,9EBL.A,A,A,PASS,
9ECF,9ECF_1,1,9ECF.N,N,N,PASS,
9ECF,9ECF_1,1,9ECF.M,M,M,PASS,
9ECF,9ECF_1,1,9ECF.J,J,J,PASS,
9ECF,9ECF_1,1,9ECF.I,I,I,PASS,
9ECF,9ECF_1,1,9ECF.F,F,B,PASS,
9ECF,9ECF_1,1,9ECF.E,E,A,PASS,
9ECF,9ECF_1,1,9ECF.B,B,F,PASS,
9ECF,9ECF_1,1,9ECF.A,A,E,PASS,
9ECK,9ECK_1,1,9ECK.D,D,D,PASS,
9ECK,9ECK_1,1,9ECK.C,C,C,PASS,
9ECK,9ECK_1,1,9ECK.B,B,B,PASS,
9ECK,9ECK_1,1,9ECK.A,A,A,PASS,
9F7W,9F7W_1,1,9F7W.A,A,A,PASS,
9F7X,9F7X_1,1,9F7X.A,A,A,PASS,
9FZG,9FZG_1,1,9FZG.A,A,A,PASS,
9FZH,9FZH_1,1,9FZH.A,A,A,PASS,
9FZI,9FZI_1,1,9FZI.B,B,B,PASS,
9FZI,9FZI_1,1,9FZI.A,A,A,PASS,
9FZJ,9FZJ_1,1,9FZJ.A,A,A,PASS,
9GC7,9GC7_1,1,9GC7.A,A,A,PASS,
9GFE,9GFE_1,1,9GFE.A,A,A,PASS,
9GFI,9GFI_1,1,9GFI.A,A,A,PASS,
9GFU,9GFU_1,1,9GFU.B,B,A,PASS,
9GFU,9GFU_1,1,9GFU.A,A,B,PASS,
9GVP,9GVP_1,1,9GVP.B,B,A,PASS,
9GVP,9GVP_1,1,9GVP.A,A,B,PASS,
9GVS,9GVS_1,1,9GVS.B,B,A,PASS,
9GVS,9GVS_1,1,9GVS.A,A,B,PASS,
9GVT,9GVT_1,1,9GVT.B,B,A,PASS,
9GVT,9GVT_1,1,9GVT.A,A,B,PASS,
9GW3,9GW3_1,1,9GW3.B,B,B,PASS,
9GW3,9GW3_1,1,9GW3.A,A,A,PASS,
9GW4,9GW4_1,1,9GW4.B,B,B,PASS,
9GW4,9GW4_1,1,9GW4.A,A,A,PASS,
9GW7,9GW7_1,1,9GW7.B,B,B,PASS,
9GW7,9GW7_1,1,9GW7.A,A,A,PASS,
9GW8,9GW8_1,1,9GW8.B,B,B,PASS,
9GW8,9GW8_1,1,9GW8.A,A,A,PASS,
9GWB,9GWB_1,1,9GWB.B,B,B,PASS,
9GWB,9GWB_1,1,9GWB.A,A,A,PASS,
9GWC,9GWC_1,1,9GWC.B,B,B,PASS,
9GWC,9GWC_1,1,9GWC.A,A,A,PASS,
9GWE,9GWE_1,1,9GWE.B,B,A,PASS,
9GWE,9GWE_1,1,9GWE.A,A,B,PASS,
9GWF,9GWF_1,1,9GWF.B,B,B,PASS,
9GWF,9GWF_1,1,9GWF.A,A,A,PASS,
9GWG,9GWG_1,1,9GWG.B,B,B,PASS,
9GWG,9GWG_1,1,9GWG.A,A,A,PASS,
9GWH,9GWH_1,1,9GWH.B,B,B,PASS,
9GWH,9GWH_1,1,9GWH.A,A,A,PASS,
9GWI,9GWI_1,1,9GWI.B,B,B,PASS,
9GWI,9GWI_1,1,9GWI.A,A,A,PASS,
9GWK,9GWK_1,1,9GWK.B,B,A,PASS,
9GWK,9GWK_1,1,9GWK.A,A,B,PASS,
9GWL,9GWL_1,1,9GWL.B,B,A,PASS,
9GWL,9GWL_1,1,9GWL.A,A,B,PASS,
9GWM,9GWM_1,1,9GWM.B,B,A,PASS,
9GWM,9GWM_1,1,9GWM.A,A,B,PASS,
9GWN,9GWN_1,1,9GWN.B,B,B,PASS,
9GWN,9GWN_1,1,9GWN.A,A,A,PASS,
9GWP,9GWP_1,1,9GWP.B,B,B,PASS,
9GWP,9GWP_1,1,9GWP.A,A,A,PASS,
9GWQ,9GWQ_1,1,9GWQ.B,B,A,PASS,
9GWQ,9GWQ_1,1,9GWQ.A,A,B,PASS,
9GWR,9GWR_1,1,9GWR.B,B,A,PASS,
9GWR,9GWR_1,1,9GWR.A,A,B,PASS,
9GWS,9GWS_1,1,9GWS.B,B,A,PASS,
9GWS,9GWS_1,1,9GWS.A,A,B,PASS,
9GWX,9GWX_1,1,9GWX.B,B,A,PASS,
9GWX,9GWX_1,1,9GWX.A,A,B,PASS,
9GWY,9GWY_1,1,9GWY.B,B,A,PASS,
9GWY,9GWY_1,1,9GWY.A,A,B,PASS,
9GX0,9GX0_1,1,9GX0.B,B,A,PASS,
9GX0,9GX0_1,1,9GX0.A,A,B,PASS,
9GX1,9GX1_1,1,9GX1.B,B,A,PASS,
9GX1,9GX1_1,1,9GX1.A,A,B,PASS,
9GX2,9GX2_1,1,9GX2.B,B,A,PASS,
9GX2,9GX2_1,1,9GX2.A,A,B,PASS,
9GX3,9GX3_1,1,9GX3.B,B,B,PASS,
9GX3,9GX3_1,1,9GX3.A,A,A,PASS,
9GX4,9GX4_1,1,9GX4.B,B,A,PASS,
9GX4,9GX4_1,1,9GX4.A,A,B,PASS,
9GX5,9GX5_1,1,9GX5.B,B,A,PASS,
9GX5,9GX5_1,1,9GX5.A,A,B,PASS,
9GX6,9GX6_1,1,9GX6.B,B,B,PASS,
9GX6,9GX6_1,1,9GX6.A,A,A,PASS,
9GX7,9GX7_1,1,9GX7.B,B,A,PASS,
9GX7,9GX7_1,1,9GX7.A,A,B,PASS,
9GXD,9GXD_1,1,9GXD.B,B,A,PASS,
9GXD,9GXD_1,1,9GXD.A,A,B,PASS,
9GZ7,9GZ7_1,1,9GZ7.B,B,A,PASS,
9GZ7,9GZ7_1,1,9GZ7.A,A,B,PASS,
9GZ8,9GZ8_1,1,9GZ8.B,B,B,PASS,
9GZ8,9GZ8_1,1,9GZ8.A,A,A,PASS,
9GZ9,9GZ9_1,1,9GZ9.B,B,B,PASS,
9GZ9,9GZ9_1,1,9GZ9.A,A,A,PASS,
9GZA,9GZA_1,1,9GZA.B,B,B,PASS,
9GZA,9GZA_1,1,9GZA.A,A,A,PASS,
9GZB,9GZB_1,1,9GZB.B,B,B,PASS,
9GZB,9GZB_1,1,9GZB.A,A,A,PASS,
9GZC,9GZC_1,1,9GZC.B,B,A,PASS,
9GZC,9GZC_1,1,9GZC.A,A,B,PASS,
9GZD,9GZD_1,1,9GZD.A,A,A,PASS,
9GZE,9GZE_1,1,9GZE.B,B,A,PASS,
9GZE,9GZE_1,1,9GZE.A,A,B,PASS,
9GZF,9GZF_1,1,9GZF.B,B,A,PASS,
9GZF,9GZF_1,1,9GZF.A,A,B,PASS,
9GZI,9GZI_1,1,9GZI.B,B,A,PASS,
9GZI,9GZI_1,1,9GZI.A,A,B,PASS,
9H65,9H65_1,1,9H65.B,B,B,PASS,
9H65,9H65_1,1,9H65.A,A,A,PASS,
9H66,9H66_1,1,9H66.D,D,D,PASS,
9H66,9H66_1,1,9H66.C,C,C,PASS,
9H66,9H66_1,1,9H66.B,B,B,PASS,
9H66,9H66_1,1,9H66.A,A,A,PASS,
9HDF,9HDF_3,3,9HDF.Z,Z,j,PASS,
9HDF,9HDF_3,3,9HDF.Y,Y,i,PASS,
9HDF,9HDF_3,3,9HDF.X,X,h,PASS,
9HDF,9HDF_3,3,9HDF.W,W,g,PASS,
9HDF,9HDF_3,3,9HDF.V,V,f,PASS,
9HDF,9HDF_3,3,9HDF.U,U,e,PASS,
9HDF,9HDF_3,3,9HDF.T,T,d,PASS,
9HDF,9HDF_3,3,9HDF.S,S,c,PASS,
9HDF,9HDF_3,3,9HDF.R,R,b,PASS,
9HDF,9HDF_3,3,9HDF.Q,Q,a,PASS,
9HDF,9HDF_3,3,9HDF.FA,FA,p,PASS,
9HDF,9HDF_3,3,9HDF.EA,EA,o,PASS,
9HDF,9HDF_3,3,9HDF.DA,DA,n,PASS,
9HDF,9HDF_3,3,9HDF.CA,CA,m,PASS,
9HDF,9HDF_3,3,9HDF.BA,BA,l,PASS,
9HDF,9HDF_3,3,9HDF.AA,AA,k,PASS,
9HX2,9HX2_1,1,9HX2.B,B,B,PASS,
9HX2,9HX2_1,1,9HX2.A,A,A,PASS,
9I6S,9I6S_2,2,9I6S.B,B,B,PASS,
9I6T,9I6T_2,2,9I6T.B,B,B,PASS,
9I6U,9I6U_2,2,9I6U.B,B,B,PASS,
9I6V,9I6V_2,2,9I6V.B,B,B,PASS,
9I6W,9I6W_2,2,9I6W.B,B,B,PASS,
9I6X,9I6X_2,2,9I6X.B,B,B,PASS,
9I6Y,9I6Y_2,2,9I6Y.B,B,B,PASS,
9I6Z,9I6Z_2,2,9I6Z.B,B,B,PASS,
9I70,9I70_2,2,9I70.B,B,B,PASS,
9I71,9I71_2,2,9I71.B,B,B,PASS,
9I72,9I72_2,2,9I72.B,B,B,PASS,
9I73,9I73_2,2,9I73.B,B,B,PASS,
9I74,9I74_2,2,9I74.B,B,B,PASS,
9I75,9I75_2,2,9I75.B,B,B,PASS,
9IBR,9IBR_1,1,9IBR.A,A,A,PASS,
9IWJ,9IWJ_1,1,9IWJ.D,D,D,PASS,
9IWJ,9IWJ_1,1,9IWJ.C,C,C,PASS,
9IWJ,9IWJ_1,1,9IWJ.B,B,B,PASS,
9IWJ,9IWJ_1,1,9IWJ.A,A,A,PASS,
9IWK,9IWK_1,1,9IWK.C,C,C,PASS,
9IWK,9IWK_1,1,9IWK.A,A,A,PASS,
9IWL,9IWL_1,1,9IWL.A,A,A,PASS,
9IWM,9IWM_1,1,9IWM.A,A,A,PASS,
9IWN,9IWN_1,1,9IWN.A,A,A,PASS,
9IWO,9IWO_1,1,9IWO.A,A,A,PASS,
9IX5,9IX5_1,1,9IX5.A,A,A,PASS,
9J0K,9J0K_1,1,9J0K.B,B,B,PASS,
9J0K,9J0K_1,1,9J0K.A,A,A,PASS,
9KNC,9KNC_1,1,9KNC.A,A,A,PASS,
9KND,9KND_1,1,9KND.A,A,A,PASS,
9KNE,9KNE_1,1,9KNE.A,A,A,PASS,
9KNF,9KNF_1,1,9KNF.A,A,A,PASS,
9KNG,9KNG_1,1,9KNG.A,A,A,PASS,
9L3T,9L3T_1,1,9L3T.B,B,B,PASS,
9L3T,9L3T_1,1,9L3T.A,A,A,PASS,
9LQ3,9LQ3_1,1,9LQ3.A,A,A,PASS,
9LVP,9LVP_1,1,9LVP.D,D,D,PASS,
9LVP,9LVP_1,1,9LVP.C,C,C,PASS,
9LVP,9LVP_1,1,9LVP.B,B,B,PASS,
9LVP,9LVP_1,1,9LVP.A,A,A,PASS,
9M2E,9M2E_1,1,9M2E.B,B,AAA,PASS,
9M2E,9M2E_1,1,9M2E.A,A,BBB,PASS,
9MAH,9MAH_1,1,9MAH.B,B,B,PASS,
9MAH,9MAH_1,1,9MAH.A,A,A,PASS,
9N9L,9N9L_1,1,9N9L.B,B,B,PASS,
9N9L,9N9L_1,1,9N9L.A,A,A,PASS,
9O41,9O41_1,1,9O41.B,B,B,PASS,
9O41,9O41_1,1,9O41.A,A,A,PASS,
9O42,9O42_1,1,9O42.B,B,B,PASS,
9O42,9O42_1,1,9O42.A,A,A,PASS,
9O43,9O43_1,1,9O43.B,B,B,PASS,
9O43,9O43_1,1,9O43.A,A,A,PASS,
9O44,9O44_1,1,9O44.B,B,B,PASS,
9O44,9O44_1,1,9O44.A,A,A,PASS,
9O45,9O45_1,1,9O45.B,B,B,PASS,
9O45,9O45_1,1,9O45.A,A,A,PASS,
9O46,9O46_1,1,9O46.B,B,B,PASS,
9O46,9O46_1,1,9O46.A,A,A,PASS,
9O9N,9O9N_1,1,9O9N.A,A,B,PASS,
9OLC,9OLC_1,1,9OLC.D,D,D,PASS,
9OLC,9OLC_1,1,9OLC.C,C,C,PASS,
9OLC,9OLC_1,1,9OLC.B,B,B,PASS,
9OLC,9OLC_1,1,9OLC.A,A,A,PASS,
9QFZ,9QFZ_1,1,9QFZ.B,B,A,PASS,
9QFZ,9QFZ_1,1,9QFZ.A,A,B,PASS,
9QG0,9QG0_1,1,9QG0.B,B,A,PASS,
9QG0,9QG0_1,1,9QG0.A,A,B,PASS,
9QG2,9QG2_1,1,9QG2.B,B,A,PASS,
9QG2,9QG2_1,1,9QG2.A,A,B,PASS,
9QG3,9QG3_1,1,9QG3.B,B,A,PASS,
9QG3,9QG3_1,1,9QG3.A,A,B,PASS,
9QG4,9QG4_1,1,9QG4.B,B,A,PASS,
9QG4,9QG4_1,1,9QG4.A,A,B,PASS,
9QG5,9QG5_1,1,9QG5.B,B,A,PASS,
9QG5,9QG5_1,1,9QG5.A,A,B,PASS,
9QG6,9QG6_1,1,9QG6.B,B,A,PASS,
9QG6,9QG6_1,1,9QG6.A,A,B,PASS,
9QGJ,9QGJ_1,1,9QGJ.B,B,A,PASS,
9QGJ,9QGJ_1,1,9QGJ.A,A,B,PASS,
9QJ9,9QJ9_1,1,9QJ9.B,B,B,PASS,
9QJ9,9QJ9_1,1,9QJ9.A,A,A,PASS,
9QX6,9QX6_1,1,9QX6.A,A,A,PASS,
9R6I,9R6I_1,1,9R6I.A,A,A,PASS,
9R6K,9R6K_1,1,9R6K.A,A,A,PASS,
9RMR,9RMR_1,1,9RMR.A,A,A,PASS,
9S70,9S70_1,1,9S70.A,A,A,PASS,
9S71,9S71_1,1,9S71.A,A,A,PASS,
9SFS,9SFS_1,1,9SFS.A,A,A,PASS,
9SMQ,9SMQ_1,1,9SMQ.A,A,A,PASS,
9SV3,9SV3_3,3,9SV3.D,D,H,PASS,
9SV3,9SV3_3,3,9SV3.C,C,G,PASS,
9T5S,9T5S_1,1,9T5S.C,C,C,PASS,
9T5S,9T5S_1,1,9T5S.A,A,A,PASS,
9V5K,9V5K_1,1,9V5K.B,B,A,PASS,
9V5K,9V5K_1,1,9V5K.A,A,B,PASS,
9V8D,9V8D_1,1,9V8D.A,A,A,PASS,
9V8E,9V8E_1,1,9V8E.A,A,A,PASS,
9V8F,9V8F_1,1,9V8F.A,A,A,PASS,
9V8G,9V8G_1,1,9V8G.A,A,A,PASS,
9V8H,9V8H_1,1,9V8H.A,A,A,PASS,
9VBQ,9VBQ_1,1,9VBQ.A,A,A,PASS,
9VBR,9VBR_1,1,9VBR.B,B,B,PASS,
9VBR,9VBR_1,1,9VBR.A,A,A,PASS,
9VNX,9VNX_1,1,9VNX.A,A,A,PASS,
9VT5,9VT5_1,1,9VT5.B,B,B,PASS,
9VT5,9VT5_1,1,9VT5.A,A,A,PASS,
9VTU,9VTU_1,1,9VTU.B,B,A,PASS,
9VTU,9VTU_1,1,9VTU.A,A,B,PASS,
9VZQ,9VZQ_1,1,9VZQ.A,A,A,PASS,
9VZS,9VZS_1,1,9VZS.A,A,A,PASS,
9VZT,9VZT_1,1,9VZT.A,A,A,PASS,
9W11,9W11_1,1,9W11.B,B,B,PASS,
9W11,9W11_1,1,9W11.A,A,A,PASS,
9W12,9W12_1,1,9W12.B,B,B,PASS,
9W12,9W12_1,1,9W12.A,A,A,PASS,
9W13,9W13_1,1,9W13.B,B,B,PASS,
9W13,9W13_1,1,9W13.A,A,A,PASS,
9WB2,9WB2_1,1,9WB2.C,C,A,PASS,
9WB2,9WB2_1,1,9WB2.A,A,B,PASS,
9WF5,9WF5_1,1,9WF5.C,C,B,PASS,
9WF5,9WF5_1,1,9WF5.A,A,A,PASS,
9XMJ,9XMJ_1,1,9XMJ.G,G,G,PASS,
9XMJ,9XMJ_1,1,9XMJ.E,E,E,PASS,
9XMJ,9XMJ_1,1,9XMJ.C,C,C,PASS,
9XMJ,9XMJ_1,1,9XMJ.A,A,A,PASS,
9Y7E,9Y7E_2,2,9Y7E.D,D,Y,PASS,
9Y7E,9Y7E_2,2,9Y7E.C,C,X,PASS,
9YC4,9YC4_2,2,9YC4.D,D,Y,PASS,
9YC4,9YC4_2,2,9YC4.C,C,X,PASS,
