polymer_entity_id,pdb_id,entity_id,mapped_database_name,mapped_uniprot_accession,alignment_regions_json,query_project_uniprot,is_project_receptor_accession,is_query_receptor_accession,duplicate_mapping_for_same_accession,aligned_region_count,reference_intervals_overlap,entity_intervals_overlap,computed_reference_sequence_coverage,computed_entity_sequence_coverage
8BZD_2,8BZD,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":591,""length"":5,""entity_end_seq_id"":5,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.008403,1.0
8BZC_2,8BZC,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":591,""length"":5,""entity_end_seq_id"":5,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.008403,1.0
8BZB_2,8BZB,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":591,""length"":5,""entity_end_seq_id"":5,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.008403,1.0
8BZA_2,8BZA,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":591,""length"":5,""entity_end_seq_id"":5,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.008403,1.0
8BZ9_2,8BZ9,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":591,""length"":5,""entity_end_seq_id"":5,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.008403,1.0
8BZ0_2,8BZ0,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":591,""length"":5,""entity_end_seq_id"":5,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.008403,1.0
8BYZ_2,8BYZ,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":591,""length"":5,""entity_end_seq_id"":5,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.008403,1.0
8BYY_2,8BYY,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":591,""length"":5,""entity_end_seq_id"":5,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.008403,1.0
8BYO_2,8BYO,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":591,""length"":5,""entity_end_seq_id"":5,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.008403,1.0
8BYG_2,8BYG,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":591,""length"":5,""entity_end_seq_id"":5,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.008403,1.0
8BYF_2,8BYF,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":591,""length"":5,""entity_end_seq_id"":5,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.008403,1.0
8BYE_2,8BYE,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":591,""length"":5,""entity_end_seq_id"":5,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.008403,1.0
8BYD_2,8BYD,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":591,""length"":5,""entity_end_seq_id"":5,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.008403,1.0
8BYC_2,8BYC,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":591,""length"":5,""entity_end_seq_id"":5,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.008403,1.0
8BYB_2,8BYB,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":591,""length"":5,""entity_end_seq_id"":5,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.008403,1.0
8BY9_2,8BY9,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":591,""length"":5,""entity_end_seq_id"":5,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.008403,1.0
8BXS_2,8BXS,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":591,""length"":5,""entity_end_seq_id"":5,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.008403,1.0
8BXQ_2,8BXQ,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":591,""length"":5,""entity_end_seq_id"":5,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.008403,1.0
8BXO_2,8BXO,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":591,""length"":5,""entity_end_seq_id"":5,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.008403,1.0
8BXN_2,8BXN,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":591,""length"":5,""entity_end_seq_id"":5,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.008403,1.0
8BXM_2,8BXM,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":591,""length"":5,""entity_end_seq_id"":5,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.008403,1.0
8BXI_2,8BXI,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":591,""length"":5,""entity_end_seq_id"":5,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.008403,1.0
8BX4_2,8BX4,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":591,""length"":5,""entity_end_seq_id"":5,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.008403,1.0
8BX3_2,8BX3,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":591,""length"":5,""entity_end_seq_id"":5,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.008403,1.0
8BX0_2,8BX0,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":591,""length"":5,""entity_end_seq_id"":5,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.008403,1.0
8BWZ_2,8BWZ,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":591,""length"":5,""entity_end_seq_id"":5,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.008403,1.0
8BWX_2,8BWX,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":591,""length"":5,""entity_end_seq_id"":5,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.008403,1.0
8BWJ_2,8BWJ,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":591,""length"":5,""entity_end_seq_id"":5,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.008403,1.0
8BM5_2,8BM5,2,UniProt,P62508,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":174,""length"":9,""entity_end_seq_id"":9,""ref_end_seq_id"":182}]",P62508,True,True,False,1,False,False,0.019651,0.9
8BJN_2,8BJN,2,UniProt,P62508,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":174,""length"":9,""entity_end_seq_id"":9,""ref_end_seq_id"":182}]",P62508,True,True,False,1,False,False,0.019651,0.9
8BJG_2,8BJG,2,UniProt,P62508,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":174,""length"":9,""entity_end_seq_id"":9,""ref_end_seq_id"":182}]",P62508,True,True,False,1,False,False,0.019651,0.9
8BFF_1,8BFF,1,UniProt,P37231,"[{""entity_beg_seq_id"":12,""ref_beg_seq_id"":234,""length"":272,""entity_end_seq_id"":283,""ref_end_seq_id"":505}]",P37231,True,True,False,1,False,False,0.538614,0.961131
8BF2_1,8BF2,1,UniProt,P37231,"[{""entity_beg_seq_id"":12,""ref_beg_seq_id"":234,""length"":272,""entity_end_seq_id"":283,""ref_end_seq_id"":505}]",P37231,True,True,False,1,False,False,0.538614,0.961131
8BF1_1,8BF1,1,UniProt,P37231,"[{""entity_beg_seq_id"":12,""ref_beg_seq_id"":234,""length"":272,""entity_end_seq_id"":283,""ref_end_seq_id"":505}]",P37231,True,True,False,1,False,False,0.538614,0.961131
8B95_1,8B95,1,UniProt,P37231,"[{""entity_beg_seq_id"":5,""ref_beg_seq_id"":231,""length"":275,""entity_end_seq_id"":279,""ref_end_seq_id"":505}]",P37231,True,True,False,1,False,False,0.544554,0.985663
8B94_1,8B94,1,UniProt,P37231,"[{""entity_beg_seq_id"":5,""ref_beg_seq_id"":231,""length"":275,""entity_end_seq_id"":279,""ref_end_seq_id"":505}]",P37231,True,True,False,1,False,False,0.544554,0.985663
8B93_1,8B93,1,UniProt,P37231,"[{""entity_beg_seq_id"":5,""ref_beg_seq_id"":231,""length"":275,""entity_end_seq_id"":279,""ref_end_seq_id"":505}]",P37231,True,True,False,1,False,False,0.544554,0.985663
8B92_1,8B92,1,UniProt,P37231,"[{""entity_beg_seq_id"":5,""ref_beg_seq_id"":231,""length"":275,""entity_end_seq_id"":279,""ref_end_seq_id"":505}]",P37231,True,True,False,1,False,False,0.544554,0.985663
8B91_1,8B91,1,UniProt,P37231,"[{""entity_beg_seq_id"":5,""ref_beg_seq_id"":231,""length"":275,""entity_end_seq_id"":279,""ref_end_seq_id"":505}]",P37231,True,True,False,1,False,False,0.544554,0.985663
8B90_1,8B90,1,UniProt,P37231,"[{""entity_beg_seq_id"":5,""ref_beg_seq_id"":231,""length"":275,""entity_end_seq_id"":279,""ref_end_seq_id"":505}]",P37231,True,True,False,1,False,False,0.544554,0.985663
8B8Z_1,8B8Z,1,UniProt,P37231,"[{""entity_beg_seq_id"":5,""ref_beg_seq_id"":231,""length"":275,""entity_end_seq_id"":279,""ref_end_seq_id"":505}]",P37231,True,True,False,1,False,False,0.544554,0.985663
8B8Y_1,8B8Y,1,UniProt,P37231,"[{""entity_beg_seq_id"":5,""ref_beg_seq_id"":231,""length"":275,""entity_end_seq_id"":279,""ref_end_seq_id"":505}]",P37231,True,True,False,1,False,False,0.544554,0.985663
8B8X_1,8B8X,1,UniProt,P37231,"[{""entity_beg_seq_id"":5,""ref_beg_seq_id"":231,""length"":275,""entity_end_seq_id"":279,""ref_end_seq_id"":505}]",P37231,True,True,False,1,False,False,0.544554,0.985663
8B8W_1,8B8W,1,UniProt,P37231,"[{""entity_beg_seq_id"":5,""ref_beg_seq_id"":231,""length"":275,""entity_end_seq_id"":279,""ref_end_seq_id"":505}]",P37231,True,True,False,1,False,False,0.544554,0.985663
8B4Q_2,8B4Q,2,UniProt,P62508,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":174,""length"":9,""entity_end_seq_id"":9,""ref_end_seq_id"":182}]",P62508,True,True,False,1,False,False,0.019651,0.9
8B39_2,8B39,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":591,""length"":5,""entity_end_seq_id"":5,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.008403,1.0
8AZE_2,8AZE,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":591,""length"":5,""entity_end_seq_id"":5,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.008403,1.0
8AXU_2,8AXU,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":591,""length"":5,""entity_end_seq_id"":5,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.008403,1.0
8AXE_2,8AXE,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":591,""length"":5,""entity_end_seq_id"":5,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.008403,1.0
8AWG_2,8AWG,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":591,""length"":5,""entity_end_seq_id"":5,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.008403,1.0
8AV8_2,8AV8,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":591,""length"":5,""entity_end_seq_id"":5,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.008403,1.0
8AV7_2,8AV7,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":591,""length"":5,""entity_end_seq_id"":5,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.008403,1.0
8AV4_2,8AV4,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":591,""length"":5,""entity_end_seq_id"":5,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.008403,1.0
8AV3_2,8AV3,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":591,""length"":5,""entity_end_seq_id"":5,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.008403,1.0
8AUY_2,8AUY,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":591,""length"":5,""entity_end_seq_id"":5,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.008403,1.0
8AUS_2,8AUS,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":591,""length"":5,""entity_end_seq_id"":5,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.008403,1.0
8AU2_2,8AU2,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":591,""length"":5,""entity_end_seq_id"":5,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.008403,1.0
8ATZ_1,8ATZ,1,UniProt,P37231,"[{""entity_beg_seq_id"":3,""ref_beg_seq_id"":231,""length"":275,""entity_end_seq_id"":277,""ref_end_seq_id"":505}]",P37231,True,True,False,1,False,False,0.544554,0.99278
8ATY_1,8ATY,1,UniProt,P37231,"[{""entity_beg_seq_id"":3,""ref_beg_seq_id"":231,""length"":275,""entity_end_seq_id"":277,""ref_end_seq_id"":505}]",P37231,True,True,False,1,False,False,0.544554,0.99278
8ATP_2,8ATP,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":591,""length"":5,""entity_end_seq_id"":5,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.008403,1.0
8AT9_2,8AT9,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":591,""length"":5,""entity_end_seq_id"":5,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.008403,1.0
8AS1_2,8AS1,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":591,""length"":5,""entity_end_seq_id"":5,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.008403,1.0
8ARZ_2,8ARZ,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":591,""length"":5,""entity_end_seq_id"":5,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.008403,1.0
8ARY_2,8ARY,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":591,""length"":5,""entity_end_seq_id"":5,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.008403,1.0
8ARX_2,8ARX,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":591,""length"":5,""entity_end_seq_id"":5,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.008403,1.0
8ARW_2,8ARW,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":591,""length"":5,""entity_end_seq_id"":5,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.008403,1.0
8ARR_2,8ARR,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":591,""length"":5,""entity_end_seq_id"":5,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.008403,1.0
8ARQ_2,8ARQ,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":591,""length"":5,""entity_end_seq_id"":5,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.008403,1.0
8ARO_2,8ARO,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":591,""length"":5,""entity_end_seq_id"":5,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.008403,1.0
8ARG_2,8ARG,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":591,""length"":5,""entity_end_seq_id"":5,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.008403,1.0
8AR5_2,8AR5,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":591,""length"":5,""entity_end_seq_id"":5,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.008403,1.0
8AR4_2,8AR4,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":591,""length"":5,""entity_end_seq_id"":5,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.008403,1.0
8AQZ_2,8AQZ,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":591,""length"":5,""entity_end_seq_id"":5,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.008403,1.0
8AQN_1,8AQN,1,UniProt,P37231,"[{""entity_beg_seq_id"":5,""ref_beg_seq_id"":231,""length"":275,""entity_end_seq_id"":279,""ref_end_seq_id"":505}]",P37231,True,True,False,1,False,False,0.544554,0.985663
8AQM_1,8AQM,1,UniProt,P37231,"[{""entity_beg_seq_id"":5,""ref_beg_seq_id"":231,""length"":275,""entity_end_seq_id"":279,""ref_end_seq_id"":505}]",P37231,True,True,False,1,False,False,0.544554,0.985663
8AQE_2,8AQE,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":591,""length"":5,""entity_end_seq_id"":5,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.008403,1.0
8AQC_2,8AQC,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":591,""length"":5,""entity_end_seq_id"":5,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.008403,1.0
8AQ1_2,8AQ1,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":591,""length"":5,""entity_end_seq_id"":5,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.008403,1.0
8APS_2,8APS,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":591,""length"":5,""entity_end_seq_id"":5,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.008403,1.0
8AOY_2,8AOY,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":591,""length"":5,""entity_end_seq_id"":5,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.008403,1.0
8ANF_2,8ANF,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":591,""length"":5,""entity_end_seq_id"":5,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.008403,1.0
8AM7_2,8AM7,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":591,""length"":5,""entity_end_seq_id"":5,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.008403,1.0
8ALW_2,8ALW,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":591,""length"":5,""entity_end_seq_id"":5,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.008403,1.0
8ALV_2,8ALV,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":591,""length"":5,""entity_end_seq_id"":5,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.008403,1.0
8ALT_2,8ALT,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":591,""length"":5,""entity_end_seq_id"":5,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.008403,1.0
8ALR_2,8ALR,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":591,""length"":5,""entity_end_seq_id"":5,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.008403,1.0
8AI0_2,8AI0,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":591,""length"":5,""entity_end_seq_id"":5,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.008403,1.0
8AFN_2,8AFN,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":591,""length"":5,""entity_end_seq_id"":5,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.008403,1.0
8ADF_1,8ADF,1,UniProt,P37231,"[{""entity_beg_seq_id"":22,""ref_beg_seq_id"":223,""length"":282,""entity_end_seq_id"":303,""ref_end_seq_id"":504}]",P37231,True,True,False,1,False,False,0.558416,0.930693
8A9G_2,8A9G,2,UniProt,P04150,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":518,""length"":13,""entity_end_seq_id"":13,""ref_end_seq_id"":530}]",P04150,True,True,False,1,False,False,0.016731,1.0
7ZU2_1,7ZU2,1,UniProt,P10275,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":672,""length"":249,""entity_end_seq_id"":249,""ref_end_seq_id"":920}]",P10275,True,True,False,1,False,False,0.270652,1.0
7ZU1_1,7ZU1,1,UniProt,P10275,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":672,""length"":249,""entity_end_seq_id"":249,""ref_end_seq_id"":920}]",P10275,True,True,False,1,False,False,0.270652,1.0
7ZTZ_1,7ZTZ,1,UniProt,P10275,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":672,""length"":249,""entity_end_seq_id"":249,""ref_end_seq_id"":920}]",P10275,True,True,False,1,False,False,0.270652,1.0
7ZTX_1,7ZTX,1,UniProt,P10275,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":672,""length"":249,""entity_end_seq_id"":249,""ref_end_seq_id"":920}]",P10275,True,True,False,1,False,False,0.270652,1.0
7YXR_2,7YXR,2,UniProt,Q15466,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":17,""length"":12,""entity_end_seq_id"":12,""ref_end_seq_id"":28}]",Q15466,True,True,False,1,False,False,0.046693,1.0
7YXP_2,7YXP,2,UniProt,Q15466,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":16,""length"":13,""entity_end_seq_id"":13,""ref_end_seq_id"":28}]",Q15466,True,True,False,1,False,False,0.050584,1.0
7YXO_2,7YXO,2,UniProt,Q15466,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":17,""length"":11,""entity_end_seq_id"":11,""ref_end_seq_id"":27}]",Q15466,True,True,False,1,False,False,0.042802,1.0
7YXN_2,7YXN,2,UniProt,Q15466,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":17,""length"":11,""entity_end_seq_id"":11,""ref_end_seq_id"":27}]",Q15466,True,True,False,1,False,False,0.042802,1.0
7YXD_2,7YXD,2,UniProt,Q15466,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":17,""length"":12,""entity_end_seq_id"":12,""ref_end_seq_id"":28}]",Q15466,True,True,False,1,False,False,0.046693,1.0
7YXC_2,7YXC,2,UniProt,Q15466,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":17,""length"":11,""entity_end_seq_id"":11,""ref_end_seq_id"":27}]",Q15466,True,True,False,1,False,False,0.042802,1.0
7YMK_1,7YMK,1,UniProt,P03372,"[{""entity_beg_seq_id"":11,""ref_beg_seq_id"":305,""length"":250,""entity_end_seq_id"":260,""ref_end_seq_id"":554}]",P03372,True,True,False,1,False,False,0.420168,0.961538
7YFK_1,7YFK,1,UniProt,O75469,"[{""entity_beg_seq_id"":2,""ref_beg_seq_id"":130,""length"":305,""entity_end_seq_id"":306,""ref_end_seq_id"":434}]",O75469,True,True,False,1,False,False,0.702765,0.897059
7YFK_1,7YFK,1,UniProt,Q15788,"[{""entity_beg_seq_id"":313,""ref_beg_seq_id"":676,""length"":25,""entity_end_seq_id"":337,""ref_end_seq_id"":700}]",O75469,False,False,False,1,False,False,,0.073529
7Y8G_1,7Y8G,1,UniProt,P03372,"[{""entity_beg_seq_id"":11,""ref_beg_seq_id"":305,""length"":250,""entity_end_seq_id"":260,""ref_end_seq_id"":554}]",P03372,True,True,False,1,False,False,0.420168,0.961538
7Y8F_1,7Y8F,1,UniProt,P03372,"[{""entity_beg_seq_id"":11,""ref_beg_seq_id"":305,""length"":250,""entity_end_seq_id"":260,""ref_end_seq_id"":554}]",P03372,True,True,False,1,False,False,0.420168,0.961538
7XWR_1,7XWR,1,UniProt,Q92731,"[{""entity_beg_seq_id"":6,""ref_beg_seq_id"":261,""length"":240,""entity_end_seq_id"":245,""ref_end_seq_id"":500}]",Q92731,True,True,False,1,False,False,0.45283,0.97166
7XWQ_1,7XWQ,1,UniProt,Q92731,"[{""entity_beg_seq_id"":6,""ref_beg_seq_id"":261,""length"":240,""entity_end_seq_id"":245,""ref_end_seq_id"":500}]",Q92731,True,True,False,1,False,False,0.45283,0.97166
7XWP_1,7XWP,1,UniProt,Q92731,"[{""entity_beg_seq_id"":6,""ref_beg_seq_id"":261,""length"":240,""entity_end_seq_id"":245,""ref_end_seq_id"":500}]",Q92731,True,True,False,1,False,False,0.45283,0.97166
7XVZ_1,7XVZ,1,UniProt,Q92731,"[{""entity_beg_seq_id"":6,""ref_beg_seq_id"":261,""length"":240,""entity_end_seq_id"":245,""ref_end_seq_id"":500}]",Q92731,True,True,False,1,False,False,0.45283,0.97166
7XVY_1,7XVY,1,UniProt,Q92731,"[{""entity_beg_seq_id"":6,""ref_beg_seq_id"":261,""length"":240,""entity_end_seq_id"":245,""ref_end_seq_id"":500}]",Q92731,True,True,False,1,False,False,0.45283,0.97166
7XVA_1,7XVA,1,UniProt,P49116,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":341,""length"":256,""entity_end_seq_id"":256,""ref_end_seq_id"":596}]",P49116,True,True,False,1,False,False,0.42953,1.0
7XV9_1,7XV9,1,UniProt,P49116,"[{""entity_beg_seq_id"":4,""ref_beg_seq_id"":113,""length"":77,""entity_end_seq_id"":80,""ref_end_seq_id"":189}]",P49116,True,True,False,1,False,False,0.129195,0.9625
7XV8_1,7XV8,1,UniProt,P49116,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":113,""length"":77,""entity_end_seq_id"":77,""ref_end_seq_id"":189}]",P49116,True,True,False,1,False,False,0.129195,1.0
